ID	Speech	action_code	action_only	num_lines_before	num_lines_after	anno_before	anno_after	num_lines_last_mvmt	max_repeated_word	count_uppercase_words	period	comma	semicolon	hyphen	total_words	question	apostrophe	exclamation	big_action_only	speaker_action_only	speaker_big_action_only	speaker_action_code	WRB 	WPSS	WP 	WDT 	VBZ 	VBP 	VBN 	VBG 	VBD 	VB 	UH 	TO 	SYM 	RP 	RBS 	RBR 	RB 	PRPSS	PRP 	POS 	PDT 	NNS 	NNPS 	NNP 	NN 	MD 	LS 	JJS 	JJR 	JJ 	IN 	FW 	EX 	DT 	CD 	CC 	speakerpostn	numcharsonstage	BERNARDO	CORNELIUS	FRANCISCO	GHOST	GUILDENSTERN	HAMLET	HORATIO	KINGCLAUDIUS	LAERTES	LORDPOLONIUS	LUCIANUS	MARCELLUS	OPHELIA	OSRIC	PRINCEFORTINBRAS	QUEENGERTRUDE	REYNALDO	ROSENCRANTZ	VOLTIMAND	Random1	Random2	Random3	Random4	Random5	Random6	Random7	Random8	Random9	Random10	fight_in_general	point	look	run_walk_jog	handle_object	sit_stand_lie_down_kneel	gestures	new_big_actions	neg_big_actions	sortbig	sortany	sortwalk	sortfight	sortpoint	sortlook	sorthandle	sortposture	sortgesture
1264	"When Roscius was an actor in Rome,--"	0	0	1	0	0	0	0	2	0	0	1	0	2	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	1	0	0																						92	2659	3755	2985	2543	2372	280	3889	4128	2816	0	0	0	0	0	0	0	0	-1	92	92	92	92	92	92	92	92	92
1555	"With this regard their currents turn awry,"	0	0	31	3	0	0	11	4	0	0	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0																						93	2048	3474	3074	2747	1515	867	1407	488	4185	0	0	0	0	0	0	0	0	-1	93	93	93	93	93	93	93	93	93
1821	"That I distrust you. Yet, though I distrust,"	0	0	12	18	0	0	3	1	2	1	2	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0																						93	4140	722	705	2079	4088	156	2860	1441	263	0	0	0	0	0	0	0	0	-1	93	93	93	93	93	93	93	93	93
1868	"My spirits grow dull, and fain I would beguile"	23	1	3	1	0	0	0	0	1	0	1	0	0	9	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1																						96	2177	2830	4933	516	4560	959	2096	2788	3856	0	0	0	0	0	0	0	0	-1	96	96	96	96	96	96	96	96	96
1238	in the city? are they so followed?	0	0	5	0	0	0	0	2	0	0	0	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0																						99	1164	3833	789	1123	1960	423	3377	1541	251	0	0	0	0	0	0	0	0	-1	99	99	99	99	99	99	99	99	99
342	These hands are not more like.	18	1	16	0	0	0	0	0	0	1	0	0	0	6	0	0	0	1	1	1	18	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0																						101	3777	1311	635	1141	733	2489	2717	3598	3735	0	0	0	0	0	1	0	0	-1	101	-1	101	101	101	101	101	-1	101
2644	"What is the cause, Laertes,"	17	1	0	4	0	0	0	0	0	0	2	0	0	5	0	0	0	1	1	1	17	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0																						102	4102	1768	1861	512	4007	2163	3422	254	4139	0	0	0	1	0	0	0	0	-1	102	-1	-1	102	102	102	102	102	102
1473	Grating so harshly all his days of quiet	0	0	2	1	0	0	1	4	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0																						104	3703	2722	156	3514	1753	1299	2017	178	1073	0	0	0	0	0	0	0	0	-1	104	104	104	104	104	104	104	104	104
2347	"Both countenance and excuse. Ho, Guildenstern!"	0	0	4	0	0	1	3	0	0	1	1	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	1	0	1																						104	2856	2756	2214	2337	4355	1809	1233	1985	240	0	0	0	0	0	0	0	0	-1	104	104	104	104	104	104	104	104	104
1502	"Sweet Gertrude, leave us too;"	5	0	0	9	0	0	0	4	0	0	1	1	0	5	0	0	0	1	0	1	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0																						116	1047	1038	2111	789	1164	4128	1911	3943	442	0	0	0	0	1	0	0	1	1	-1	116	116	116	116	116	-1	116	116
3281	"would come to immediate trial, if your lordship"	0	0	3	1	0	0	2	0	0	0	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	1	1	0	0	0	0	0																						116	3619	4570	2739	213	4465	4980	3456	3782	1346	0	0	0	0	0	0	0	0	-1	116	116	116	116	116	116	116	116	116
2560	"White his shroud as the mountain snow,--"	17	1	0	0	1	1	4	0	0	0	1	0	2	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	1	0	0																						117	3974	587	4623	4635	2490	3982	3167	3804	2893	0	0	0	0	0	0	0	0	-1	117	117	117	117	117	117	117	117	117
1717	"Here, sweet lord, at your service."	13	1	0	0	0	0	0	0	0	1	2	0	0	6	0	0	0	1	1	1	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0																						119	2619	4640	328	2154	3003	4271	3998	4611	790	0	0	0	0	0	1	0	1	1	-1	-1	119	119	119	119	119	-1	119
491	"If it be so, as so ''tis put on me,"	0	0	4	4	0	0	3	0	0	0	2	0	0	10	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0																						120	1905	468	3790	1976	2252	2780	4686	4251	862	0	0	0	0	0	0	0	0	-1	120	120	120	120	120	120	120	120	120
186	Have you your father''s leave? What says Polonius?	23	1	0	0	0	0	3	0	0	0	0	0	0	8	2	1	0	1	1	1	23	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						121	4438	500	1470	1932	4126	3790	4660	1122	4259	0	0	1	0	0	0	0	0	-1	121	-1	121	121	121	-1	121	121	121
2413	"Alas, alas!"	23	1	0	0	0	0	5	2	0	0	1	0	0	2	0	0	1	1	1	1	23	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						121	964	24	3386	1121	3046	3034	4352	3081	3316	0	0	1	0	0	0	0	0	-1	121	-1	121	121	121	-1	121	121	121
2085	"Even to the teeth and forehead of our faults,"	0	0	27	9	0	0	2	0	0	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	1	0	1																						122	1212	1259	1169	2691	2601	1947	74	2704	1954	0	0	0	0	0	0	0	0	-1	122	122	122	122	122	122	122	122	122
808	"Before you visit him, to make inquire"	5	0	1	1	0	0	0	0	0	0	1	0	0	7	0	0	0	1	0	1	5	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0																						123	1402	2878	2761	1499	2968	989	1141	1511	4595	0	0	0	0	1	0	0	1	1	-1	123	123	123	123	123	-1	123	123
242	"And we beseech you, bend you to remain"	17	1	25	2	0	0	2	0	0	0	1	0	0	8	0	0	0	1	1	1	17	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1																						124	1536	4434	4178	4671	1396	263	2046	4999	3813	0	0	0	1	0	0	0	0	-1	124	-1	-1	124	124	124	124	124	124
820	As may dishonour him; take heed of that;	0	0	9	0	0	0	5	2	0	0	0	2	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0																						124	4499	1674	25	4441	4135	2673	681	4209	269	0	0	0	0	0	0	0	0	-1	124	124	124	124	124	124	124	124	124
2398	We cannot get from him.	0	0	1	0	0	0	0	2	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0																						124	2830	2863	3153	4812	380	4764	1410	1488	4281	0	0	0	0	0	0	0	0	-1	124	124	124	124	124	124	124	124	124
253	"But the great cannon to the clouds shall tell,"	0	0	5	2	0	0	0	1	0	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	2	0	1																						125	4456	1230	4735	403	3165	1129	4376	1458	2385	0	0	0	0	0	0	0	0	-1	125	125	125	125	125	125	125	125	125
583	"Do not, my lord."	0	0	0	0	0	0	0	1	0	1	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0																						125	4186	3026	4003	2378	260	14	1817	936	2896	0	0	0	0	0	0	0	0	-1	125	125	125	125	125	125	125	125	125
294	"I am very glad to see you. Good even, sir."	23	1	0	1	0	0	0	0	0	2	1	0	0	10	0	0	0	1	1	1	23	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0																						126	3633	2005	1028	3310	2687	1483	2369	3772	222	0	0	1	0	0	0	0	0	-1	126	-1	126	126	126	-1	126	126	126
2862	When down her weedy trophies and herself	0	0	8	9	0	0	5	2	0	0	0	0	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1																						128	4664	2253	76	3720	363	3395	3906	3756	4193	0	0	0	0	0	0	0	0	-1	128	128	128	128	128	128	128	128	128
473	And borrowing dulls the edge of husbandry.	14	1	22	4	0	0	2	0	0	1	0	0	0	7	0	0	0	1	1	1	14	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	1	0	1																						129	3392	3011	2327	1816	1477	1196	2355	2446	1048	0	0	0	0	0	1	0	1	1	-1	-1	129	129	129	129	129	-1	129
713	"Lord Hamlet,--"	12	1	0	0	1	0	0	0	0	0	1	0	2	2	0	0	0	1	1	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																						129	2450	4602	1114	1778	3980	862	1581	3928	1875	0	0	0	1	0	0	0	1	1	-1	-1	-1	129	129	129	129	129	129
530	"Have you so slander any moment leisure,"	0	0	18	2	0	0	5	0	0	0	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0																						130	3702	2788	1445	310	952	4269	1062	1303	989	0	0	0	0	0	0	0	0	-1	130	130	130	130	130	130	130	130	130
1080	We will try it.	23	1	0	0	0	0	5	2	0	1	0	0	0	4	0	0	0	1	1	1	23	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0																						130	3364	4683	3838	3703	1157	3409	206	2846	3827	0	0	1	0	0	0	0	0	-1	130	-1	130	130	130	-1	130	130	130
1213	"with golden fire, why, it appears no other thing to"	0	0	9	9	0	0	2	4	0	0	2	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	2	2	0	0	1	0	0																						131	229	1751	1723	2337	3938	110	3650	2584	17	0	0	0	0	0	0	0	0	-1	131	131	131	131	131	131	131	131	131
122	"The nights are wholesome; then no planets strike,"	0	0	5	1	0	0	4	0	0	0	1	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	2	0	0																						132	3426	1124	4013	2565	4833	2680	3801	3326	515	0	0	0	0	0	0	0	0	-1	132	132	132	132	132	132	132	132	132
1440	"Swounds, I should take it: for it cannot be"	0	0	28	30	0	0	0	4	1	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0																						132	3536	1605	3571	2913	2085	4885	4757	2713	2380	0	0	0	0	0	0	0	0	-1	132	132	132	132	132	132	132	132	132
2732	"Cry to be heard, as ''twere from heaven to earth,"	0	0	3	1	0	0	2	1	0	0	2	0	0	10	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	2	0	0	0	0	0																						132	3281	918	3861	1915	2030	715	3970	3383	376	0	0	0	0	0	0	0	0	-1	132	132	132	132	132	132	132	132	132
2169	"Calls virtue hypocrite, takes off the rose"	0	0	2	9	0	0	1	0	0	0	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	1	0	0																						135	1769	4872	4737	2459	3232	2144	802	488	4453	0	0	0	0	0	0	0	0	-1	135	135	135	135	135	135	135	135	135
2170	From the fair forehead of an innocent love	0	0	3	8	0	0	2	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	2	0	0	2	0	0																						137	2675	4563	4370	2355	2307	1392	2293	503	4840	0	0	0	0	0	0	0	0	-1	137	137	137	137	137	137	137	137	137
2769	"And in a postscript here, he says ''alone.''"	0	0	1	1	0	0	0	2	0	1	1	0	0	8	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1																						138	3902	3263	1461	807	1561	1940	2854	4717	975	0	0	0	0	0	0	0	0	-1	138	138	138	138	138	138	138	138	138
158	Thus much the business is: we have here writ	0	0	26	12	0	0	8	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0																						139	507	1369	138	4725	556	834	3231	786	821	0	0	0	0	0	0	0	0	-1	139	139	139	139	139	139	139	139	139
3473	The soldiers'' music and the rites of war	0	0	8	4	0	0	7	2	0	0	0	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	1	0	0	2	0	1																						140	1169	1516	1024	4881	4943	4148	4250	4024	320	0	0	0	0	0	0	0	0	-1	140	140	140	140	140	140	140	140	140
3300	about my heart.	0	0	3	0	0	0	2	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0																						142	4670	786	3872	360	1560	628	3135	3746	1022	0	0	0	0	0	0	0	0	-1	142	142	142	142	142	142	142	142	142
3446	I cannot live to hear the news from England;	0	0	2	4	0	0	1	2	0	0	0	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0	0	1	0	0																						146	3310	1327	4270	2395	4341	2516	4947	3203	1463	0	0	0	0	0	0	0	0	-1	146	146	146	146	146	146	146	146	146
274	"A little month, or ere those shoes were old"	0	0	18	12	0	0	3	0	0	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	2	0	0	0	2	0	1																						147	3608	4482	367	521	4484	4604	4169	201	2949	0	0	0	0	0	0	0	0	-1	147	147	147	147	147	147	147	147	147
1066	"Take this from this, if this be otherwise:"	10	0	0	3	1	0	0	2	0	0	1	0	0	8	0	0	0	1	0	1	10	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	2	0	0																						147	4855	4027	2416	2651	4625	4632	4105	945	4826	0	1	0	0	0	0	1	1	1	-1	147	147	147	-1	147	147	147	-1
1012	I have a daughter--have while she is mine--	0	0	9	2	0	0	1	2	0	0	0	0	4	8	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0																						152	4615	428	1345	2382	336	3838	4733	4920	1762	0	0	0	0	0	0	0	0	-1	152	152	152	152	152	152	152	152	152
1712	"And the queen too, and that presently."	17	1	0	0	0	0	1	0	0	1	1	0	0	7	0	0	0	1	1	1	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	2																						153	1991	2001	3172	354	4817	4709	3507	120	2931	0	0	0	1	0	0	0	0	-1	153	-1	-1	153	153	153	153	153	153
265	"But two months dead: nay, not so much, not two:"	17	1	9	21	0	0	0	2	0	0	2	0	0	10	0	0	0	1	1	1	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1																						156	3888	113	4891	3547	4377	2620	614	3603	4972	0	0	0	1	0	0	0	0	-1	156	-1	-1	156	156	156	156	156	156
3159	"To o''ertop old Pelion, or the skyish head"	0	0	2	1	0	0	6	0	0	0	1	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	1	0	1																						156	3428	3698	1912	1802	1023	1062	3393	959	1691	0	0	0	0	0	0	0	0	-1	156	156	156	156	156	156	156	156	156
2089	O wretched state! O bosom black as death!	0	0	31	5	0	0	0	0	1	0	0	0	0	8	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	2	1	0	0	0	0	0																						158	4140	4488	1850	4237	1713	937	3437	4896	2196	0	0	0	0	0	0	0	0	-1	158	158	158	158	158	158	158	158	158
2501	"To fust in us unused. Now, whether it be"	0	0	7	27	0	0	5	0	0	1	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0																						158	1950	1559	2491	3497	4912	220	2277	1811	3031	0	0	0	0	0	0	0	0	-1	158	158	158	158	158	158	158	158	158
1933	Your wisdom should show itself more richer to	17	1	0	3	0	0	0	0	0	0	0	0	0	8	0	0	0	1	1	1	17	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0																						159	383	4709	2498	3838	2396	807	3724	86	739	0	0	0	1	0	0	0	0	-1	159	-1	-1	159	159	159	159	159	159
889	"For out o'' doors he went without their helps,"	0	0	12	1	0	0	2	2	0	0	1	0	0	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	4	0	0	0	0	0																						160	1254	4886	3793	4872	312	4634	1112	2380	2035	0	0	0	0	0	0	0	0	-1	160	160	160	160	160	160	160	160	160
2057	"Thanks, dear my lord."	23	1	0	0	0	1	1	0	0	1	1	0	0	4	0	0	0	1	1	1	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0																						161	1424	2925	1128	3935	3162	3442	4779	4771	4466	0	0	1	0	0	0	0	0	-1	161	-1	161	161	161	-1	161	161	161
214	For they are actions that a man might play:	0	0	8	2	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	2	0	0	1	0	0																						162	91	3510	1546	1423	559	2080	4872	2418	4986	0	0	0	0	0	0	0	0	-1	162	162	162	162	162	162	162	162	162
2102	"He took my father grossly, full of bread;"	0	0	7	16	0	0	4	0	0	0	1	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0																						162	2441	1714	3334	2052	2506	4833	2159	4662	2634	0	0	0	0	0	0	0	0	-1	162	162	162	162	162	162	162	162	162
2171	"And sets a blister there, makes marriage-vows"	0	0	4	7	0	0	3	0	0	0	1	0	1	7	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1																						162	3430	3641	3575	4578	3888	4234	610	4943	3420	0	0	0	0	0	0	0	0	-1	162	162	162	162	162	162	162	162	162
1336	"Takes prisoner Pyrrhus'' ear: for, lo! his sword,"	0	0	12	20	0	0	8	2	0	0	2	0	0	8	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	2	0	0	0	0	0	1	0	0	0	0	0																						163	746	4206	4166	280	1252	2715	2835	3467	2288	0	0	0	0	0	0	0	0	-1	163	163	163	163	163	163	163	163	163
1561	"I humbly thank you; well, well, well."	17	1	0	0	0	0	1	4	0	1	2	1	0	7	0	0	0	1	1	1	17	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						164	810	4706	216	608	672	2549	466	2800	4244	0	0	0	1	0	0	0	0	-1	164	-1	-1	164	164	164	164	164	164
1650	The origin and commencement of his grief	26	1	1	10	0	0	0	1	0	0	0	0	0	7	0	0	0	0	1	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	1	0	1																						165	4943	4734	4471	1366	3888	4431	3312	3499	3065	0	0	0	0	0	0	1	1	1	-1	-1	165	165	165	165	165	165	-1
2052	"Tis meet that some more audience than a mother,"	0	0	4	4	0	0	3	0	0	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	2	0	0	2	0	0																						166	4839	1293	393	700	1283	1879	3928	2572	1839	0	0	0	0	0	0	0	0	-1	166	166	166	166	166	166	166	166	166
1791	hope a great man''s memory may outlive his life half	0	0	3	1	0	0	0	2	0	0	0	0	0	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	3	1	0	0	0	1	0	0	0	1	0	0																						167	1866	2208	2231	1040	4597	2051	2547	3782	2750	0	0	0	0	0	0	0	0	-1	167	167	167	167	167	167	167	167	167
2201	"If thou canst mutine in a matron''s bones,"	0	0	20	5	0	0	0	0	0	0	1	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	2	0	0																						168	3008	1302	1368	3770	443	614	4150	1547	3637	0	0	0	0	0	0	0	0	-1	168	168	168	168	168	168	168	168	168
868	"Ungarter''d, and down-gyved to his ancle;"	0	0	3	4	0	0	2	2	0	0	1	1	1	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1																						171	619	1822	4132	2884	1357	4244	323	3878	2524	0	0	0	0	0	0	0	0	-1	171	171	171	171	171	171	171	171	171
1652	You need not tell us what Lord Hamlet said;	17	1	3	8	0	0	0	1	0	0	0	1	0	9	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0																						171	2261	1454	1345	3322	4712	2834	283	3294	3795	0	0	0	0	0	0	0	0	-1	171	171	171	171	171	171	171	171	171
22	Give you good night.	0	0	1	0	0	1	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0																						172	2102	358	4781	3637	915	2163	1114	982	2175	0	0	0	0	0	0	0	0	-1	172	172	172	172	172	172	172	172	172
1110	"I mean, the matter that you read, my lord."	21	1	0	0	0	0	0	2	0	1	2	0	0	9	0	0	0	1	1	1	21	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0																						172	1232	3223	2354	386	2003	3416	1093	368	709	0	0	0	0	0	0	1	1	1	-1	-1	172	172	172	172	172	172	-1
3236	It will be short: the interim is mine;	17	1	0	7	0	0	1	0	0	0	0	1	0	8	0	0	0	1	1	1	17	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0																						172	3451	1422	7	400	671	4758	859	1880	3733	0	0	0	1	0	0	0	0	-1	172	-1	-1	172	172	172	172	172	172
2600	"All from her father''s death. O Gertrude, Gertrude,"	0	0	1	12	0	0	0	2	1	1	2	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	2	0	0	0	0	0	1	0	0	1	0	0																						175	2642	4642	4409	2340	4529	677	2380	2566	2385	0	0	0	0	0	0	0	0	-1	175	175	175	175	175	175	175	175	175
1851	"What to ourselves in passion we propose,"	5	0	11	13	0	0	0	0	0	0	1	0	0	7	0	0	0	1	0	1	5	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0																						176	4036	692	4985	3454	1260	1081	3906	203	4413	0	0	0	0	1	0	0	1	1	-1	176	176	176	176	176	-1	176	176
